,zipcode,city,state,popsum
22380,53806,Cassville,Wisconsin,4911.0
22381,53807,Cuba City,Wisconsin,7531.0
22382,53808,Dickeyville,Wisconsin,2360.0
22383,53809,Fennimore,Wisconsin,11137.0
22384,53810,Glen Haven,Wisconsin,948.0
22385,53811,Hazel Green,Wisconsin,7461.0
22387,53813,Lancaster,Wisconsin,10354.0
22388,53816,Mount Hope,Wisconsin,1728.0
22389,53817,Patch Grove,Wisconsin,544.0
22390,53818,Platteville,Wisconsin,38395.0
22391,53820,Potosi,Wisconsin,1758.0
22392,53821,Prairie Du Chien,Wisconsin,18724.0
22394,53825,Stitzer,Wisconsin,565.0
22395,53826,Wauzeka,Wisconsin,3654.0
22396,53827,Woodman,Wisconsin,441.0
22397,53901,Portage,Wisconsin,30335.0
22398,53910,Adams,Wisconsin,7458.0
22399,53911,Arlington,Wisconsin,2130.0
22400,53913,Baraboo,Wisconsin,31665.0
22401,53916,Beaver Dam,Wisconsin,57626.0
22402,53919,Brandon,Wisconsin,4370.0
22403,53920,Briggsville,Wisconsin,1124.0
22404,53922,Burnett,Wisconsin,1179.0
22405,53923,Cambria,Wisconsin,2092.0
22406,53924,Cazenovia,Wisconsin,1471.0
22407,53925,Columbus,Wisconsin,8617.0
22408,53926,Dalton,Wisconsin,4160.0
22410,53928,Doylestown,Wisconsin,364.0
22411,53929,Elroy,Wisconsin,3481.0
22412,53930,Endeavor,Wisconsin,3420.0
22413,53931,Fairwater,Wisconsin,161.0
22414,53932,Fall River,Wisconsin,4157.0
22415,53933,Fox Lake,Wisconsin,6871.0
22416,53934,Friendship,Wisconsin,9906.0
22417,53935,Friesland,Wisconsin,812.0
22418,53936,Grand Marsh,Wisconsin,1675.0
22419,53937,Hillpoint,Wisconsin,2693.0
22420,53939,Kingston,Wisconsin,551.0
22422,53941,La Valle,Wisconsin,8174.0
22424,53943,Loganville,Wisconsin,1372.0
22425,53944,Lyndon Station,Wisconsin,2703.0
22426,53946,Markesan,Wisconsin,9464.0
22427,53947,Marquette,Wisconsin,292.0
22428,53948,Mauston,Wisconsin,21832.0
22429,53949,Montello,Wisconsin,12923.0
22430,53950,New Lisbon,Wisconsin,14633.0
22431,53951,North Freedom,Wisconsin,5639.0
22432,53952,Oxford,Wisconsin,8790.0
22433,53953,Packwaukee,Wisconsin,183.0
22434,53954,Pardeeville,Wisconsin,11051.0
22435,53955,Poynette,Wisconsin,15792.0
22436,53956,Randolph,Wisconsin,7058.0
22439,53959,Reedsburg,Wisconsin,22971.0
22440,53960,Rio,Wisconsin,8976.0
22441,53961,Rock Springs,Wisconsin,2124.0
22443,53963,Waupun,Wisconsin,24093.0
22444,53964,Westfield,Wisconsin,9589.0
22445,53965,Wisconsin Dells,Wisconsin,22223.0
22446,53968,Wonewoc,Wisconsin,4948.0
22447,53969,Wyocena,Wisconsin,1006.0
22448,54001,Amery,Wisconsin,21129.0
22449,54002,Baldwin,Wisconsin,11050.0
22450,54003,Beldenville,Wisconsin,2096.0
22451,54004,Clayton,Wisconsin,4864.0
22452,54005,Clear Lake,Wisconsin,3401.0
22453,54006,Cushing,Wisconsin,1594.0
22454,54007,Deer Park,Wisconsin,875.0
22455,54009,Dresser,Wisconsin,6695.0
22456,54010,East Ellsworth,Wisconsin,93.0
22457,54011,Ellsworth,Wisconsin,10527.0
22458,54013,Glenwood City,Wisconsin,5497.0
22459,54014,Hager City,Wisconsin,4734.0
22460,54015,Hammond,Wisconsin,7830.0
22461,54016,Hudson,Wisconsin,64433.0
22462,54017,New Richmond,Wisconsin,34338.0
22463,54020,Osceola,Wisconsin,16449.0
22464,54021,Prescott,Wisconsin,18165.0
22465,54022,River Falls,Wisconsin,55474.0
22466,54023,Roberts,Wisconsin,7943.0
22467,54024,Saint Croix Falls,Wisconsin,5984.0
22468,54025,Somerset,Wisconsin,11217.0
22469,54026,Star Prairie,Wisconsin,3480.0
22470,54027,Wilson,Wisconsin,1202.0
22471,54028,Woodville,Wisconsin,1699.0
22472,54082,Houlton,Wisconsin,1650.0
22473,54101,Abrams,Wisconsin,7393.0
22474,54102,Amberg,Wisconsin,1469.0
22475,54103,Armstrong Creek,Wisconsin,463.0
22476,54104,Athelstane,Wisconsin,1562.0
22477,54106,Black Creek,Wisconsin,6424.0
22478,54107,Bonduel,Wisconsin,4261.0
22479,54110,Brillion,Wisconsin,11685.0
22480,54111,Cecil,Wisconsin,2569.0
22481,54112,Coleman,Wisconsin,4774.0
22482,54113,Combined Locks,Wisconsin,4013.0
22483,54114,Crivitz,Wisconsin,13879.0
22484,54115,De Pere,Wisconsin,40553.0
22485,54119,Dunbar,Wisconsin,2895.0
22486,54120,Fence,Wisconsin,653.0
22487,54121,Florence,Wisconsin,4948.0
22488,54123,Forest Junction,Wisconsin,616.0
22489,54124,Gillett,Wisconsin,10772.0
22490,54125,Goodman,Wisconsin,888.0
22491,54126,Greenleaf,Wisconsin,5761.0
22492,54127,Green Valley,Wisconsin,162.0
22493,54128,Gresham,Wisconsin,3188.0
22494,54129,Hilbert,Wisconsin,9263.0
22495,54130,Kaukauna,Wisconsin,28649.0
22497,54135,Keshena,Wisconsin,2309.0
22498,54136,Kimberly,Wisconsin,16442.0
22499,54137,Krakow,Wisconsin,462.0
22500,54138,Lakewood,Wisconsin,898.0
22501,54139,Lena,Wisconsin,6627.0
22502,54140,Little Chute,Wisconsin,17844.0
22503,54141,Little Suamico,Wisconsin,6798.0
22504,54143,Marinette,Wisconsin,32750.0
22505,54149,Mountain,Wisconsin,2493.0
22506,54150,Neopit,Wisconsin,1792.0
22507,54151,Niagara,Wisconsin,5804.0
22509,54153,Oconto,Wisconsin,8399.0
22510,54154,Oconto Falls,Wisconsin,8960.0
22511,54155,Oneida,Wisconsin,12115.0
22512,54156,Pembine,Wisconsin,3216.0
22513,54157,Peshtigo,Wisconsin,12670.0
22514,54159,Porterfield,Wisconsin,3827.0
22515,54160,Potter,Wisconsin,191.0
22516,54161,Pound,Wisconsin,4538.0
22517,54162,Pulaski,Wisconsin,23436.0
22518,54165,Seymour,Wisconsin,8841.0
22519,54166,Shawano,Wisconsin,43269.0
22520,54169,Sherwood,Wisconsin,4427.0
22521,54170,Shiocton,Wisconsin,4815.0
22522,54171,Sobieski,Wisconsin,4256.0
22523,54173,Suamico,Wisconsin,10987.0
22524,54174,Suring,Wisconsin,4935.0
22525,54175,Townsend,Wisconsin,2306.0
22526,54177,Wausaukee,Wisconsin,3244.0
22527,54180,Wrightstown,Wisconsin,6294.0
22529,54201,Algoma,Wisconsin,11871.0
22530,54202,Baileys Harbor,Wisconsin,2645.0
22531,54204,Brussels,Wisconsin,4646.0
22532,54205,Casco,Wisconsin,4327.0
22533,54207,Collins,Wisconsin,200.0
22534,54208,Denmark,Wisconsin,5381.0
22535,54209,Egg Harbor,Wisconsin,2727.0
22536,54210,Ellison Bay,Wisconsin,691.0
22537,54211,Ephraim,Wisconsin,577.0
22538,54212,Fish Creek,Wisconsin,2188.0
22539,54213,Forestville,Wisconsin,2697.0
22540,54214,Francis Creek,Wisconsin,711.0
22542,54216,Kewaunee,Wisconsin,17219.0
22543,54217,Luxemburg,Wisconsin,15603.0
22544,54220,Manitowoc,Wisconsin,86481.0
22547,54227,Maribel,Wisconsin,3238.0
22548,54228,Mishicot,Wisconsin,2894.0
22549,54229,New Franken,Wisconsin,2023.0
22550,54230,Reedsville,Wisconsin,10014.0
22551,54232,Saint Nazianz,Wisconsin,1276.0
22552,54234,Sister Bay,Wisconsin,4242.0
22553,54235,Sturgeon Bay,Wisconsin,20418.0
22555,54241,Two Rivers,Wisconsin,40577.0
22556,54245,Valders,Wisconsin,3824.0
22557,54246,Washington Island,Wisconsin,1407.0
22558,54247,Whitelaw,Wisconsin,5072.0
22559,54301,Green Bay,Wisconsin,62545.0
22560,54302,Green Bay,Wisconsin,64040.0
22561,54303,Green Bay,Wisconsin,57843.0
22562,54304,Green Bay,Wisconsin,63259.0
22565,54307,Green Bay,Wisconsin,2879.0
22567,54311,Green Bay,Wisconsin,53864.0
22568,54313,Green Bay,Wisconsin,100188.0
22571,54401,Wausau,Wisconsin,49705.0
22573,54403,Wausau,Wisconsin,16214.0
22575,54405,Abbotsford,Wisconsin,3257.0
22576,54406,Amherst,Wisconsin,7423.0
22577,54407,Amherst Junction,Wisconsin,3202.0
22578,54408,Aniwa,Wisconsin,2380.0
22579,54409,Antigo,Wisconsin,13774.0
22580,54410,Arpin,Wisconsin,5150.0
22581,54411,Athens,Wisconsin,6962.0
22582,54412,Auburndale,Wisconsin,3549.0
22583,54413,Babcock,Wisconsin,532.0
22584,54414,Birnamwood,Wisconsin,9188.0
22586,54416,Bowler,Wisconsin,4475.0
22587,54417,Brokaw,Wisconsin,98.0
22588,54418,Bryant,Wisconsin,1230.0
22589,54420,Chili,Wisconsin,1485.0
22590,54421,Colby,Wisconsin,3821.0
22591,54422,Curtiss,Wisconsin,2106.0
22592,54423,Custer,Wisconsin,6524.0
22593,54424,Deerbrook,Wisconsin,2564.0
22594,54425,Dorchester,Wisconsin,5465.0
22595,54426,Edgar,Wisconsin,7513.0
22596,54427,Eland,Wisconsin,1206.0
22597,54428,Elcho,Wisconsin,1861.0
22599,54430,Elton,Wisconsin,211.0
22601,54433,Gilman,Wisconsin,4244.0
22603,54435,Gleason,Wisconsin,3196.0
22604,54436,Granton,Wisconsin,6033.0
22605,54437,Greenwood,Wisconsin,7990.0
22607,54440,Hatley,Wisconsin,6134.0
22608,54441,Hewitt,Wisconsin,2126.0
22609,54442,Irma,Wisconsin,3075.0
22610,54443,Junction City,Wisconsin,5261.0
